"Data Source","World Development Indicators",

"Last Updated Date","2019-04-24",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018",
"Eritrea","ERI","GDP per capita (current US$)","NY.GDP.PCAP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","152.986726546993","150.973094230453","172.321547242426","187.050447889575","222.545445913372","217.150929235972","231.226610235343","208.620974680709","208.196948652283","215.139210251802","201.768798115624","232.794545914417","287.422224311551","276.750809646129","297.828058802925","317.329433586554","326.082564151512","430.754449938105","482.1490904235","582.775530237486","","","","","","","",
"Spain","ESP","GDP per capita (current US$)","NY.GDP.PCAP.CD","396.392253337614","450.053289246968","520.206131380005","609.487384056513","675.241639141208","774.761609330096","889.659872011529","968.306781765983","950.545740593734","1077.67869994591","1208.99666177967","1358.46574675823","1704.16736135942","2241.44884652705","2742.45558456316","3201.11920134726","3270.4057286651","3617.73775898058","4344.60670616576","5754.54218342253","6191.71494503494","5356.57783180787","5145.69438355757","4466.33626393781","4477.79372409881","4686.89106924257","6495.81199668535","8217.23425682112","9676.76925240962","10652.957971473","13767.3814721712","14771.6723020292","16068.4267214444","13303.6761311749","13378.8498420644","15429.9394216199","16069.2070854158","14696.2161077085","15340.3321141928","15678.2152345407","14676.7060880231","15323.6113977547","17019.5354136605","21495.7074076474","24918.6458419994","26510.7174533426","28482.6094833461","32709.4010383771","35579.3099338804","32334.0054777912","30736.6278530812","31835.2888008408","28563.8590381915","29211.7737455935","29623.1644451343","25817.3866083761","26622.2991436203","28208.3004052718","",
"Estonia","EST","GDP per capita (current US$)","NY.GDP.PCAP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3044.3837091108","3352.73374088891","3619.94549568011","4052.29227059027","4119.34739390814","4070.03282698714","4498.95702743146","5308.34778059328","7174.23741473369","8850.46511484791","10338.3132235799","12595.4106486304","16586.4052048847","18094.5480527831","14726.3182780587","14638.6048173457","17454.8434246435","17421.8902227378","19072.2385175669","20247.1993011108","17412.4486731613","18228.0582545935","20200.3755920409","",
"Ethiopia","ETH","GDP per capita (current US$)","NY.GDP.PCAP.CD","","","","","","","","","","","","","","","","","","","","","","202.791937550603","207.547986283695","223.78720692575","204.872166216525","232.371587736206","233.818380392866","242.045160107665","242.787327748671","247.026547505041","253.192948378398","270.244393472698","203.164502241593","164.958436330469","124.983045437426","133.728853871291","144.5003523721","140.861125737824","124.505623231545","119.134081818777","123.876205729993","120.17892791115","111.363435555958","118.873446581632","135.762385796471","161.626624773078","193.794905642516","243.302682246946","325.382554265056","379.756638540888","341.309909200504","354.846354368724","468.506724907536","502.153588732071","571.162275886001","645.465006707765","712.877949961138","767.563477815809","",
"European Union","EUU","GDP per capita (current US$)","NY.GDP.PCAP.CD","876.753452855375","946.452058568646","1024.83916061138","1119.00219493039","1229.34674142917","1327.76010836549","1428.37341118483","1523.80250768765","1573.26074387836","1716.90853625298","1933.67441715139","2175.7445835569","2588.31635205816","3266.76358819785","3651.22337837112","4234.15375181072","4364.94782790348","4922.6050661413","6008.92471473341","7310.07939466258","8309.63759194451","7325.67842113487","7031.04477894051","6799.30897821204","6513.86874812373","6715.8327636833","9183.31970061738","11329.691931596","12597.699454103","12819.4262368169","15843.0229355153","16402.6772921647","17821.1824877128","16197.5849413472","17157.2759515777","19862.2235146806","20271.3599450199","19103.7346239048","19724.9937174427","19657.8119858303","18241.8612827953","18412.261259669","20023.0773403491","24284.4303073001","27929.6870501765","29100.043774744","30929.9961060256","35602.2437843552","38145.5638981951","33987.96291404","33729.0427109216","36457.2192775698","34284.3789916078","35635.8136310768","36736.2417324751","32263.2870387905","32367.3396632348","33836.4474416836","",
"Fragile and conflict affected situations","FCS","GDP per capita (current US$)","NY.GDP.PCAP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","644.416497157458","576.802871310487","540.432490823323","598.220807114637","676.81911104492","801.758024679008","925.414075506514","1110.05573921115","1401.04537676658","1279.55041044161","1487.45647743774","1596.31128735085","1795.56209487696","1828.86131638411","1806.31888394979","1602.64182261954","1495.68329401763","1608.79865815762","",
"Finland","FIN","GDP per capita (current US$)","NY.GDP.PCAP.CD","1179.35301099994","1327.427224366","1411.70239818044","1522.3192420995","1707.50393824701","1882.08685764849","2010.21345619725","2034.18904965478","1907.07727217667","2178.03525044982","2467.47634653616","2718.20755188138","3180.00587263802","4176.27276078757","5301.54277799545","6260.19127850933","6744.69698199575","7074.35652980497","7634.48240766645","9339.17707570089","11232.274564422","10934.5680935815","10945.2773406605","10505.8336621689","10841.5671289286","11405.9336506035","14962.2553603914","18580.6586479255","22056.7017537988","23983.8457535829","28380.548911275","25503.2152090109","22337.4871236912","17617.0304386654","20305.5835495475","26273.4659031066","25777.6412996396","24676.4970769622","25989.407503518","26178.7917845508","24253.2504245786","24913.2445163584","26834.0262501804","32816.160880214","37636.1117341753","38969.171631813","41120.6765061581","48288.5490978186","53401.3148725198","47107.1557090705","46202.4151628454","50790.7241454802","47415.5598711351","49638.0771298139","49914.6186421589","42494.6566238083","43493.4193426133","45804.6542078846","",
"Fiji","FJI","GDP per capita (current US$)","NY.GDP.PCAP.CD","285.542500528956","287.329143899976","291.539706762499","296.772935442722","310.872996932687","317.072947341209","316.179586827145","333.309188038613","334.647453025916","357.459448696122","422.413510435661","466.04375785837","583.349930118831","768.738455488428","987.976170176364","1186.7398794869","1182.17662670009","1202.71176384586","1360.87026207505","1640.67832899456","1893.04666537564","1898.59488932517","1786.91861396688","1638.63732716486","1681.97401592003","1603.58671449838","1795.60532744379","1632.07342405604","1535.41406263405","1632.13829134345","1834.98957249382","1881.56990144396","2057.4066903132","2166.05272574465","2383.91514603296","2540.75151834037","2714.25349969388","2641.06474940782","2070.16584662914","2408.16546581581","2076.01330767665","2038.89172875457","2259.05579575103","2835.97397188993","3332.91853272002","3658.63083239231","3749.93981348645","4078.8232700144","4177.65778874269","3369.40824665782","3651.96678405546","4353.12139240993","4546.73850445133","4763.06895557778","5061.39757456886","4889.46145369562","5197.50913987692","5589.38883340896","",
"France","FRA","GDP per capita (current US$)","NY.GDP.PCAP.CD","1338.29960630568","1440.55433032888","1585.91726742846","1752.96440283546","1919.26671770559","2042.24038372783","2189.67088787159","2346.36295154832","2532.3147484766","2725.21764331867","2853.00449601999","3162.44824648801","3842.46817654656","4948.04681738459","5299.54657487437","6650.96896633976","6826.344825472","7491.71034481659","9221.59276728959","11136.3416439531","12672.1812450251","11073.9062314899","10470.6598900582","9969.84023714462","9397.49518781027","9739.09205651748","13503.1410163773","16251.4126352779","17615.9914569701","17620.5602038477","21690.6291168529","21675.0642485493","23813.7118417151","22380.1039619355","23496.5233222666","26890.2198804535","26871.8290189054","24228.9423508964","24974.2721990005","24673.1989691744","22364.0293943406","22433.5557141945","24177.3351674642","29568.385949668","33741.2651469175","34760.1877663866","36443.6234414411","41508.4326882318","45334.1109147277","41575.4161783031","40638.33400426","43790.7353990492","40874.715955798","42592.9515190701","43008.6525700318","36613.3752159613","36870.2191344563","38484.1899236567","",
"Faroe Islands","FRO","GDP per capita (current US$)","NY.GDP.PCAP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","23737.4167662171","23982.8806710129","22479.578988392","24300.3785998986","26553.7465597833","30993.0770616633","34979.0816995871","35847.4535649984","40719.5750317748","47024.2296980726","49773.1668730863","46521.5017134755","47397.9029229641","50789.0486039991","48421.8030715067","53612.8250038773","57543.6690591516","50581.9684915586","","","",
"Micronesia, Fed. Sts.","FSM","GDP per capita (current US$)","NY.GDP.PCAP.CD","","","","","","","","","","","","","","","","","","","","","","","","1320.06247056199","","","1275.86755810252","1296.37858253721","1355.12546049271","1436.90682424461","1528.0646936085","1682.20326116661","1756.18510447379","1908.90372736544","1909.35063220721","2065.00427684183","2019.91526988112","1906.88005751046","2029.28915907537","2046.63964532166","2170.9202099933","2240.02146223114","2257.77366497481","2296.26085979629","2252.80313763758","2355.5444649516","2397.45183755346","2441.50155122861","2516.01868335918","2693.02327818392","2861.77134805435","3000.94811922527","3150.91060162507","3047.58442460126","3057.24558957843","3018.00867541869","3143.74910660682","3187.55684832866","",
"Gabon","GAB","GDP per capita (current US$)","NY.GDP.PCAP.CD","283.400464698401","332.504720423383","358.560975155092","299.22664570875","411.768584816698","425.295037261419","453.131710983256","490.307698089939","520.379245050233","550.28593454682","548.708013449902","634.315122635534","702.156594556068","1157.15081805341","2425.3584190638","3320.82469356967","4533.81437983733","4138.85781449659","3439.42595013375","4258.76398755878","5869.27944913435","5166.31392323142","4717.98168421551","4309.04665020601","4407.28435350794","4023.58163245059","3990.07088120195","3742.6565366148","4253.66836652952","4517.92797651787","6251.01738462095","5523.19865402706","5566.36253730205","4244.91333142449","3958.59618597191","4565.58049891284","5111.37433130314","4663.14010648105","3827.97579270855","3883.32518819735","4116.46069260227","3976.10488749697","4102.5527104335","4892.01161776848","5685.57773573676","6826.88054459085","7141.54916678737","8352.81710056754","10094.0274577256","7603.66022253846","8754.11337590957","10716.2025830862","9774.18101733614","9679.75891440111","9692.18212474344","7448.71568517725","7078.72954034874","7413.79520698305","",
"United Kingdom","GBR","GDP per capita (current US$)","NY.GDP.PCAP.CD","1380.30624126257","1452.54470901356","1513.65144854926","1592.61447661562","1729.39997803568","1850.95476855498","1959.62782962126","2023.62756371118","1896.38674860735","2032.34700964503","2347.54431773747","2649.80151387223","3030.43251411977","3426.27622050378","3665.8627976419","4299.74561799284","4138.16778761535","4681.43993173038","5976.93816899991","7804.76208051155","10032.062080015","9599.30622221965","9146.07735701852","8691.51881306514","8179.19444064991","8652.21654247593","10611.112210096","13118.586534629","15987.1680775688","16239.2821960944","19095.4669984608","19900.7266505069","20487.1707852878","18389.0195675099","19709.2380983653","23013.4588199274","24219.6228487767","26621.4800592777","28014.8946994953","28383.6689052533","27982.3557635787","27427.58750236","29785.986287584","34173.9799764342","39983.9846746653","41732.640540022","44252.3158234429","50134.3160971463","46767.5922156593","38262.1821338364","39079.8426055813","41652.5570850153","42018.7254635533","42938.4251760491","46967.6681352092","44472.1517014461","40539.9196069162","39953.573056328","",
"Georgia","GEO","GDP per capita (current US$)","NY.GDP.PCAP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1614.6401223992","1314.67067020404","757.223548505358","550.015542609224","519.816187076762","578.336763329878","689.030033269717","807.037024322799","851.516206152391","673.537411196002","749.903171507455","801.990186750308","853.519425456158","1010.00712880098","1305.04688499501","1642.76693678045","1996.05904258369","2635.35059279549","3324.72756562474","2822.66030453638","3073.53427245433","3842.63188811089","4249.66748614855","4341.44389483802","4438.68465004563","3756.37852007453","3857.27630926281","4045.41896743873","",
"Ghana","GHA","GDP per capita (current US$)","NY.GDP.PCAP.CD","182.979182688271","189.713371496055","195.119979449394","210.968968670441","230.431189173094","266.31863339209","269.459223019954","216.841412637453","202.761964608892","233.651332886606","257.651951897601","273.822697933231","232.539876614788","263.685956000573","301.366801400563","285.829523991706","275.877883161457","312.999313184791","353.708874276899","381.036194796641","411.517931241026","379.797772539529","351.319390486047","341.087213697127","358.396817216076","354.219989562527","437.078240961187","376.431800360644","375.181224942401","368.962396622874","402.588881075877","438.614319295968","414.767340782619","375.320435310275","333.404939191467","385.737319531663","403.534440531875","391.355679971482","414.768460995329","417.767990728979","263.112467866077","273.659666846788","309.484470257043","373.281553685955","423.193638915765","498.172390362402","922.953749658833","1090.68671771468","1224.40155350237","1086.76503836319","1312.60755731025","1574.97865331211","1629.80022222505","2401.75412162092","1987.98336285419","1783.06108712576","1950.23437670724","2046.10998628582","",
"Gibraltar","GIB","GDP per capita (current US$)","NY.GDP.PCAP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guinea","GIN","GDP per capita (current US$)","NY.GDP.PCAP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","367.624383773277","379.363468588284","429.225276743103","421.447936981274","441.412793264943","472.973793640238","485.974849103036","457.762848750864","448.44756423014","469.27610142223","475.746391897197","453.801150958948","421.998203404557","399.973964366999","340.051691750487","315.839800323726","322.811170974089","370.193178116151","386.328828253397","303.42449798582","427.0657265294","622.173656837936","674.618178745762","636.279956848232","634.923105379227","614.864766212896","677.043499251686","726.089394240361","743.591287839295","727.302519007954","701.388642312075","823.493715477397","",
"Gambia, The","GMB","GDP per capita (current US$)","NY.GDP.PCAP.CD","","","","","","","108.315825613282","112.157071895468","96.7325293660246","103.646007323492","116.92061381309","121.09807814744","124.671618129917","153.488377161709","189.50595329472","221.049997359076","209.149116591679","250.253695245569","302.619605838171","353.946688745193","398.896549773698","349.793089319413","333.304786966904","317.044733914396","252.942219600444","308.326847423161","242.171762686761","274.368393253301","316.319466496414","322.446305226117","345.855810076438","727.034660998026","729.041888077375","748.784209631722","719.975707261137","737.178791389951","773.43933714501","712.331878055912","723.794829579674","681.537417881347","635.563758415104","541.055891310495","440.947478592105","359.652178057176","413.840358300019","432.191878654021","439.343287407705","519.054805783257","607.955496009595","549.31782552081","562.483781687741","514.378161891897","504.973936730824","735.235808801436","656.496762958177","704.974041649015","707.528984503851","709.077157975436","",
"Guinea-Bissau","GNB","GDP per capita (current US$)","NY.GDP.PCAP.CD","","","","","","","","","","","110.607766832651","108.143763545151","118.279179173238","118.176121658824","128.455648905147","139.999923125405","143.321595455084","146.133616359605","155.57087716425","149.581778221597","138.16979215026","189.970091966023","198.787073003547","191.517443624338","157.923554070668","159.927530605306","141.299202443454","184.223431763817","170.291983070195","215.618314696027","241.002484994058","247.938229165083","212.940763783483","217.607539491192","211.595301386233","223.341842193008","233.309560694103","227.638257172378","172.060141341431","183.853020084099","297.75193359522","309.486749001111","321.481320392982","360.571858534299","393.313824367448","424.956204432526","418.951269310121","481.335009991043","583.894418973508","544.861280100724","545.704120821919","688.141239473375","603.933983492923","621.940673617931","610.468490212169","591.806149698209","648.898936600695","723.609411897261","",
"Equatorial Guinea","GNQ","GDP per capita (current US$)","NY.GDP.PCAP.CD","","","34.7414275226911","40.6608268942938","46.8305160523438","233.414805308416","242.603591839027","246.447133767446","224.037211224994","219.524722305285","216.405163112502","215.294248462863","223.624581706882","288.957860493823","349.483207661358","401.52780739888","411.005217959071","421.55336766633","","","198.346737584453","136.010571035986","152.415886660034","141.322702751061","148.840574311178","173.082354914913","203.198191485906","239.242202118117","249.88358518944","213.131793229214","262.669455841992","251.70220431723","295.963476397877","289.088408992112","206.93640804271","280.969531339322","443.632595550295","812.171522768192","654.147310207696","1052.85281786985","1702.68490100276","2283.87903943895","2711.17011416914","3577.17619659534","6085.3489069204","10850.6333446261","12732.0275869622","15761.8391282779","22742.3815908012","16530.2093729134","17136.4456757583","21451.8861709069","21557.6518706913","20246.9930826625","19245.651511712","11213.4752282974","9218.98732353381","9697.6302336089","",
"Greece","GRC","GDP per capita (current US$)","NY.GDP.PCAP.CD","533.686381232649","597.287321012322","630.61394129381","701.62041775285","784.954348432918","888.921997905322","981.652394470053","1052.12099276566","1134.35615147538","1284.21231559082","1494.38785525349","1652.3265992595","1899.6752725147","2502.81435849334","2828.74843219735","3153.23530574717","3390.54548359296","3886.37425270915","4694.63368334781","5705.94927419931","5893.66180979161","5380.26768284354","5579.23477158982","5019.87865266132","4852.5657284733","4813.71117991069","5656.5053560681","6564.88450260813","7598.02805334994","7846.67816401445","9600.18512965969","10188.3697801238","11176.4584362517","10401.9829861914","11091.2838606376","12959.3243186619","13749.1151520996","13427.8324937945","13472.1376415276","13245.1894634121","12042.9537310995","12538.1788278361","14110.3133911078","18477.578411927","21955.1040911595","22551.735744099","24801.1578065035","28827.3263555224","31997.2820108813","29710.9702950284","26917.7589787254","25916.2935289351","22242.681934771","21874.8195041667","21760.9797994918","18167.7737169162","18116.4596223336","18885.4759826453","",
"Grenada","GRD","GDP per capita (current US$)","NY.GDP.PCAP.CD","","","","","","","","","","","","","","","","","","792.762520903765","991.573050153203","1154.41651863226","1246.00255083464","1276.90587476139","1347.4513110827","1373.16822651687","1478.4111047526","1678.86268277366","1873.21652629333","2163.50945491678","2410.28659117399","2759.68206776391","2888.34750644416","3118.14843229818","3191.01673331184","3151.54046269452","3270.57808777038","3413.02197913838","3640.13893849403","3878.39038579728","4401.42132083618","4751.57597809951","5117.58992285272","5109.95871520766","5292.23237929408","5773.07357662913","5836.17706312921","6754.5123925079","6766.48685990245","7324.19045616775","7947.42650858306","7395.06362233984","7365.64153786657","7410.477524872","7583.18805528256","7956.07654789594","8569.92673380413","9333.2702313727","9892.47949739764","10451.0298752265","",
"Greenland","GRL","GDP per capita (current US$)","NY.GDP.PCAP.CD","","","","","","","","","","","1498.27643678161","1876.50323874687","2196.71171134534","2860.28057640115","3432.70603291276","4257.949711754","4844.67632927424","5713.95491904992","7235.54974098321","8480.69482681448","9483.17307607343","8544.05832861263","7813.69066733532","7988.170958612","7198.70224749384","7760.82840448295","11271.3214290252","14554.3875384826","16398.0110939363","16813.6839491482","18326.8051234609","18315.1963031585","18768.9301437197","16797.4588562842","18123.9630348205","21665.7018983672","21422.3575434047","19145.4960362523","20496.661371851","20170.4384160027","19004.1072910304","19275.4733376066","20652.8783287878","27460.030198813","32070.3786031948","32489.7819085278","35458.1231210482","39780.9514445753","44367.0556497873","44918.5648770756","43988.3324931946","47186.9814680048","45936.7659516989","47262.2827635479","50408.3345548258","44912.2660945027","48159.6653203159","","",
"Guatemala","GTM","GDP per capita (current US$)","NY.GDP.PCAP.CD","247.841986231897","248.308208470062","256.168506729799","274.789958024245","274.619789706883","273.40401370429","277.410244610528","281.652804930581","303.203451304358","313.858957770105","338.682043021158","343.362488928255","353.660911338709","420.867798176109","504.330462406362","566.685442716882","661.487898407295","810.063888696738","875.495024016766","971.356509049562","1081.72504300498","1152.81780403317","1138.75974075938","1153.23767959924","1177.43645106981","1179.80355567272","857.009466966543","820.038346551519","886.800827182973","929.314058536822","825.807388097378","991.86227272778","1075.42821717853","1147.02643497399","1276.3327268393","1408.02420344366","1472.27534301453","1633.9662245823","1742.08382367719","1608.6840861065","1655.58773023347","1568.37630826336","1701.77149170704","1753.34947067681","1872.73708329482","2077.83438001719","2256.56723965573","2489.9558363193","2794.22615672387","2635.7588738299","2825.51902943213","3187.84146536875","3299.60553613202","3452.83467076894","3687.76376676599","3923.57334364713","4140.73763497611","4470.98957191189","",
"Guam","GUM","GDP per capita (current US$)","NY.GDP.PCAP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","21536.5038969302","22572.5046603345","24396.1062372311","26495.8775773033","26555.6452019565","27540.8391300242","29056.4969975163","30025.5603494294","30700.4340081784","30862.1099963677","32499.234245779","33272.0187061574","34404.5673958016","35291.1364240375","35562.5675277478","35675.7941654641","",
"Guyana","GUY","GDP per capita (current US$)","NY.GDP.PCAP.CD","297.673299079368","315.385459502551","321.545767139554","282.306338501804","305.361611188496","327.114222691783","344.166523485249","370.154172302459","334.841272848636","358.320936550029","379.893720546888","395.202918938914","395.292946834055","420.66158167189","588.13621991354","663.401001911489","602.624847334773","590.065370450038","658.438565167992","683.333032744437","773.181670774835","729.606958833535","616.963158851373","628.197688848721","564.526418035623","588.61340942847","660.141537394267","468.104341006904","551.196087546671","509.316368216132","533.536205388525","468.276563018081","499.339879602866","602.668911998768","713.233520233631","816.542932880453","925.898558168093","985.046889014661","946.670347422484","919.866576622509","946.059937166567","946.700257256141","965.749284085495","988.305059066507","1048.11053410866","1098.45521561333","1945.64003426759","2326.85195436274","2568.61890785298","2764.30668602753","3044.94808313969","3438.82527778254","3799.75336437721","3941.11466118603","4031.53193884817","4160.26541482928","4531.24352689057","4655.14444757034","",
"High income","HIC","GDP per capita (current US$)","NY.GDP.PCAP.CD","1388.25231564823","1447.44174197976","1543.10603611995","1629.15898151765","1764.67783696689","1894.10230314647","2051.40079503488","2169.57346703714","2329.69320093364","2531.65093560513","2755.05144193","3024.21877470634","3467.89076587234","4167.86918601594","4668.52039818057","5123.00304563749","5528.27679781286","6206.36955340739","7359.8137774025","8438.641922042","9345.89008981268","9410.34765208769","9256.27434571566","9509.73539869879","9816.60115829477","10242.5917310963","12349.7197428973","14196.0061895169","15874.3497093465","16426.8309175261","18367.5631172059","19316.6894840129","20678.3231463621","20685.4874877198","22021.3999237323","24217.8677142562","24274.9433617715","23740.0409534109","23669.2285266551","24674.4457565087","25019.9834687986","24602.8878572596","25310.7503379998","28204.3982797887","31195.6387773387","32779.2862063997","34356.8482076232","37286.5940114766","39330.3907346542","36585.7064369528","38184.6260716365","41062.9150874513","40872.5983316019","41113.5098517447","41712.619073823","39244.3299984935","39790.6518415098","41352.3581595911","",
"Hong Kong SAR, China","HKG","GDP per capita (current US$)","NY.GDP.PCAP.CD","429.442874392053","436.754411520393","487.821134050813","565.727810358046","629.591525784494","676.805507110096","685.926614135084","723.239225616661","714.48296958061","825.523449142012","960.031961510704","1106.46971695915","1384.73843732271","1893.18124189464","2144.60771295144","2252.11188136859","2850.0146101832","3429.42027607254","3923.94373132755","4569.45370724224","5700.41263435822","5991.32026141972","6133.78407860515","5595.23513863846","6208.22615937199","6542.93153674313","7435.03069759422","9071.33260211718","10609.7456394545","12097.7751586818","13485.5448929565","15465.8588553349","17976.4293827655","20395.5173666776","22502.5797409692","23497.4923138193","24818.1545523517","27330.0333502807","25808.970952453","25091.6665997966","25756.6637783278","25230.2163329516","24665.8899982779","23977.0194516698","24928.1003722551","26649.750801707","28224.2150609389","30594.0178410231","31515.6627713018","30697.340383517","32549.998231121","35142.4879344543","36730.8767001128","38403.7777145477","40315.2855640552","42431.8882817277","43737.0419709205","46193.6145204282","",
"Honduras","HND","GDP per capita (current US$)","NY.GDP.PCAP.CD","164.644318728641","169.909755119116","179.875972559578","185.049264517142","200.434640544375","216.81493258767","227.740767688681","240.547229865984","252.584519942969","253.268528695739","266.135720383015","261.246370337279","278.615012666054","307.343143839294","338.15433435733","356.456379601942","414.621482560983","497.936805718146","895.647468446412","993.724382943725","1078.80682632803","1066.16424486244","1090.99405179501","1110.47125536881","1183.01938090934","1232.86327993132","1287.44343375136","1363.00933317795","1262.24581283341","1128.4151036371","993.478040508239","911.512379279277","942.045526589743","912.559156863098","836.05154019403","936.660927974384","888.746282987242","951.602576794608","1028.15141082112","1009.01329867991","1088.77986884543","1130.40504602268","1132.87200087771","1157.30427040444","1217.65796066105","1311.74171442571","1437.62878537462","1592.57218167076","1751.59585650768","1815.48949644078","1932.85828999689","2120.5894686048","2178.38855524013","2136.77171792075","2242.70745940423","2341.27532008595","2375.09632686503","2480.12592858547","",
"Heavily indebted poor countries (HIPC)","HPC","GDP per capita (current US$)","NY.GDP.PCAP.CD","106.9909972737","107.26651706751","114.056472133794","134.600196991223","116.939002603605","133.362527868902","141.711483813919","135.137550812104","139.409677210557","151.372962885022","154.298273664726","162.033950189683","170.959893334773","200.981402853356","240.713121432594","265.814936819872","275.926579622368","317.058985610958","355.888606470789","388.388745997754","398.419127156027","387.358284638252","377.112013148368","347.449793831107","339.146306004341","346.977918465795","388.458523843256","414.721943774673","403.245186321119","378.76496715763","377.611753418833","378.290534155902","335.175670645461","335.626139551967","287.89777290379","318.456293547849","322.880352364176","328.819466341834","336.366592264864","326.925613585067","341.859000828514","316.61599608892","331.034723588714","366.492793536483","409.634928756054","452.908080163883","524.523829727767","609.421104267917","715.768818199487","700.061662003195","752.206975799057","817.377935501496","853.887270801293","928.452124231677","954.777284291809","920.882602739689","906.667025619979","972.247915005028","",
"Croatia","HRV","GDP per capita (current US$)","NY.GDP.PCAP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4845.76114211651","5195.85444362526","5253.03358255044","5611.51519088107","5182.59122248179","4873.05330560885","5416.65354943346","6245.31941639884","8055.7881609182","9646.28958732824","10521.0338553116","11684.8150662588","13942.197367096","16352.5351651307","14576.4280384655","13932.074214961","14578.2900965525","13250.7571183202","13663.5191275233","13606.8934415442","11773.2646636326","12371.0021596835","13386.512859434","",
"Haiti","HTI","GDP per capita (current US$)","NY.GDP.PCAP.CD","70.6611393892491","68.7397866390219","70.0783797913436","71.8574077729285","77.695049013051","82.7068133912009","84.6700986165411","83.0326642717516","81.1534649513016","84.7690973664534","70.3387515975944","75.6912722413525","76.2832816575619","94.1004387120496","112.005996896954","132.558886474227","167.804293231798","177.293711652278","178.734288967955","194.133733457941","243.248355199552","254.25049809484","247.545576042182","266.30835213588","291.042347286497","314.746025144909","355.110644234745","306.900401884817","383.647921697233","393.347584204246","436.113616682996","479.546196225167","305.554258433732","249.412072448661","282.422062579514","359.767656488002","365.01100713598","411.60737164431","450.919282254115","494.233655693391","462.481438106584","413.737737605203","393.016060861473","329.782094609998","387.942891069774","465.310386508996","505.470620633981","615.820230827879","674.756414674589","668.297604584601","662.279518162433","740.935845216079","766.843762318888","810.265607301884","830.113881624145","814.546395216916","734.802591238931","765.683924629642","",
"Hungary","HUN","GDP per capita (current US$)","NY.GDP.PCAP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3349.77040624162","3734.56185574939","3873.42353247561","4172.76523174592","4494.05303438956","4525.14012115202","4595.52450570355","4750.41487455393","4802.95875968079","4633.31292266249","5283.03445943396","6665.96124226996","8423.35098742884","10296.3397894844","11205.9713421841","11447.8168701583","13907.5033848474","15739.7354115842","13029.883375372","13092.2337567695","14118.1226290277","12888.3045908829","13668.226050329","14197.8369994803","12503.6820684794","12839.5845439042","14278.8744978024","",
"IBRD only","IBD","GDP per capita (current US$)","NY.GDP.PCAP.CD","158.28756958062","149.488547747225","153.015951559628","159.712466951336","177.125753249684","189.46341794559","190.689085412793","191.74635387938","198.033077517129","216.168160187706","229.648949447276","245.05985933072","269.675336845486","339.367303974598","419.164286985849","443.634763504302","474.221766914773","527.684024875123","558.753477498163","657.447104691241","762.111212903044","811.629289680057","790.355314491429","763.433181226832","770.598108700317","798.795026389416","817.463802352076","821.727684041549","873.78204814837","892.991154834864","995.406806633851","1055.26672949185","1036.83090251854","1095.06965435201","1180.15495786845","1306.81670325947","1410.17475571819","1473.69008433199","1414.8873562538","1356.61576435598","1456.83379320264","1461.51624345178","1468.22631677058","1635.45842362013","1924.98407491915","2277.34355321353","2672.86603531845","3288.98719014476","3908.23697936751","3755.00127477452","4515.99814137847","5283.22505613496","5561.26045570165","5820.81899001014","5954.49499160955","5566.55756250279","5545.25953080163","6053.86692499582","",
"IDA & IBRD total","IBT","GDP per capita (current US$)","NY.GDP.PCAP.CD","147.920420892094","141.356563396323","145.260848242142","152.67388152038","165.974016282334","178.234094143216","180.499128778332","180.959063204737","186.710327446247","203.956400318382","218.449521819566","230.463891907991","251.098829030744","311.775154959774","387.878945254934","415.203804791666","440.877473323553","487.655400895671","518.713728617283","607.131988608774","702.530540591866","778.75111857968","751.297502467922","708.19201059675","703.734785702791","726.196437563414","737.375718673193","741.84754929827","782.625998915041","794.235868974232","879.243672515658","925.55454273923","904.608625946141","944.707491623119","1007.4397842616","1114.47161068989","1200.01611832354","1249.41753415352","1199.97504136661","1151.99707156483","1234.38811990733","1232.95083851872","1240.42053647534","1377.65552388508","1615.37374667048","1901.8452825944","2230.74040949972","2725.3225414326","3228.95676671489","3095.19689486433","3697.49670003235","4302.76090070081","4519.52660293427","4727.78581445902","4835.4915348572","4518.87888424093","4476.54396039639","4854.59206269486","",
